time_s,fps,process_ms,nodes,objects,orphans,missions,trade_missions,ships,workers
2463.5,59.0,29.49,50,1977,2,0,0,3,15
2464.5,60.0,18.35,50,1977,2,0,0,3,15
2465.5,60.0,19.17,50,1977,2,0,0,3,15
2466.6,60.0,22.67,50,1977,2,0,0,3,15
2467.6,60.0,19.20,50,1977,2,0,0,3,15
2468.6,60.0,18.81,50,1977,2,0,0,3,15
2469.6,60.0,18.44,50,1977,2,0,0,3,15
2470.6,60.0,23.15,50,1977,2,0,0,3,15
2471.6,60.0,19.53,50,1977,2,0,0,3,15
2472.7,60.0,24.95,50,1977,2,0,0,3,15
2473.7,60.0,19.28,50,1977,2,0,0,3,15
2474.7,60.0,18.86,50,1977,2,0,0,3,15
2475.7,60.0,19.04,50,1977,2,0,0,3,15
2476.7,59.0,29.66,50,1977,2,0,0,3,15
2477.8,60.0,18.87,50,1977,2,0,0,3,15
2478.8,60.0,19.98,50,1977,2,0,0,3,15
2479.8,60.0,18.68,50,1977,2,0,0,3,15
2480.8,60.0,23.36,50,1977,2,0,0,3,15
2481.8,60.0,17.84,50,1977,2,0,0,3,15
2482.8,60.0,19.83,50,1977,2,0,0,3,15
2483.9,60.0,22.57,50,1977,2,0,0,3,15
2484.9,60.0,19.57,50,1977,2,0,0,3,15
2485.9,60.0,20.57,50,1977,2,0,0,3,15
2486.9,60.0,18.79,50,1977,2,0,0,3,15
2487.9,60.0,18.36,50,1977,2,0,0,3,15
2488.9,60.0,19.70,50,1977,2,0,0,3,15
2490.0,60.0,23.58,50,1977,2,0,0,3,15
2491.0,60.0,20.77,50,1977,2,0,0,3,15
2492.0,60.0,22.29,50,1977,2,0,0,3,15
2493.0,60.0,18.79,50,1977,2,0,0,3,15
2494.0,60.0,18.17,50,1977,2,0,0,3,15
2495.0,60.0,20.95,50,1977,2,0,0,3,15
2496.1,60.0,18.31,50,1977,2,0,0,3,15
2497.1,60.0,19.59,50,1977,2,0,0,3,15
2498.1,60.0,18.03,50,1977,2,0,0,3,15
2499.1,60.0,23.18,50,1977,2,0,0,3,15
2500.1,60.0,18.96,50,1977,2,0,0,3,15
2501.1,60.0,18.38,50,1977,2,0,0,3,15
2502.2,60.0,18.11,50,1977,2,0,0,3,15
2503.2,60.0,24.45,50,1977,2,0,0,3,15
2504.2,60.0,17.76,50,1977,2,0,0,3,15
2505.2,59.0,34.01,50,1977,2,0,0,3,15
2506.2,60.0,19.54,50,1977,2,0,0,3,15
2507.3,60.0,24.43,50,1977,2,0,0,3,15
2508.3,60.0,19.58,50,1977,2,0,0,3,15
2509.3,60.0,18.60,50,1977,2,0,0,3,15
2510.3,60.0,25.08,50,1977,2,0,0,3,15
2511.3,60.0,18.54,50,1977,2,0,0,3,15
2512.3,60.0,19.71,50,1977,2,0,0,3,15
2513.4,60.0,24.57,50,1977,2,0,0,3,15
2514.4,60.0,19.23,50,1977,2,0,0,3,15
2515.4,60.0,18.87,50,1977,2,0,0,3,15
2516.4,60.0,19.89,50,1977,2,0,0,3,15
2517.4,60.0,18.87,50,1977,2,0,0,3,15
2518.4,60.0,19.68,50,1977,2,0,0,3,15
2519.5,60.0,18.54,50,1977,2,0,0,3,15
2520.5,60.0,23.11,50,1977,2,0,0,3,15
2521.5,60.0,20.55,50,1977,2,0,0,3,15
2522.5,60.0,21.14,50,1977,2,0,0,3,15
2523.5,60.0,19.19,50,1977,2,0,0,3,15
2524.5,60.0,19.11,50,1977,2,0,0,3,15
2525.6,60.0,20.26,50,1977,2,0,0,3,15
2526.6,60.0,21.96,50,1977,2,0,0,3,15
2527.6,59.0,29.51,50,1977,2,0,0,3,15
2528.6,60.0,19.59,50,1977,2,0,0,3,15
2529.6,60.0,28.48,50,1977,2,0,0,3,15
2530.7,60.0,18.75,50,1977,2,0,0,3,15
2531.7,60.0,21.75,50,1977,2,0,0,3,15
2532.7,60.0,18.83,50,1977,2,0,0,3,15
2533.7,59.0,30.53,50,1977,2,0,0,3,15
2534.7,60.0,19.74,50,1977,2,0,0,3,15
2535.8,60.0,18.81,50,1977,2,0,0,3,15
2536.8,60.0,19.28,50,1977,2,0,0,3,15
2537.8,60.0,18.48,50,1977,2,0,0,3,15
2538.8,59.0,31.38,50,1977,2,0,0,3,15
2539.8,60.0,26.86,50,1977,2,0,0,3,15
2540.9,60.0,20.76,50,1977,2,0,0,3,15
2541.9,60.0,22.37,50,1977,2,0,0,3,15
2542.9,60.0,20.41,50,1977,2,0,0,3,15
2543.9,60.0,20.40,50,1977,2,0,0,3,15
2544.9,60.0,21.45,50,1977,2,0,0,3,15
2545.9,60.0,19.86,50,1977,2,0,0,3,15
2547.0,60.0,19.85,50,1977,2,0,0,3,15
2548.0,60.0,20.71,50,1977,2,0,0,3,15
2549.0,60.0,19.24,50,1977,2,0,0,3,15
2550.0,60.0,21.14,50,1977,2,0,0,3,15
2551.0,60.0,23.50,50,1977,2,0,0,3,15
2552.0,60.0,18.63,50,1977,2,0,0,3,15
2553.1,60.0,18.47,50,1977,2,0,0,3,15
2554.1,60.0,24.23,50,1977,2,0,0,3,15
2555.1,60.0,25.06,50,1977,2,0,0,3,15
2556.1,60.0,19.93,50,1977,2,0,0,3,15
2557.1,60.0,18.01,50,1977,2,0,0,3,15
2558.1,60.0,18.41,50,1977,2,0,0,3,15
2559.2,60.0,19.28,50,1977,2,0,0,3,15
2560.2,60.0,18.84,50,1977,2,0,0,3,15
2561.2,60.0,19.19,50,1977,2,0,0,3,15
2562.2,60.0,19.43,50,1977,2,0,0,3,15
2563.2,60.0,18.86,50,1977,2,0,0,3,15
2564.2,60.0,21.79,50,1977,2,0,0,3,15
2565.3,60.0,18.75,50,1977,2,0,0,3,15
2566.3,60.0,18.09,50,1977,2,0,0,3,15
2567.3,60.0,21.75,50,1977,2,0,0,3,15
2568.3,60.0,18.29,50,1977,2,0,0,3,15
2569.3,60.0,20.85,50,1977,2,0,0,3,15
2570.3,60.0,19.91,50,1977,2,0,0,3,15
2571.4,60.0,19.63,50,1977,2,0,0,3,15
2572.4,60.0,20.03,50,1977,2,0,0,3,15
2573.4,60.0,19.29,50,1977,2,0,0,3,15
2574.4,60.0,18.37,50,1977,2,0,0,3,15
2575.4,60.0,19.07,50,1977,2,0,0,3,15
2576.4,60.0,18.11,50,1977,2,0,0,3,15
2577.5,60.0,19.76,50,1977,2,0,0,3,15
2578.5,60.0,21.65,50,1977,2,0,0,3,15
2579.5,60.0,20.37,50,1977,2,0,0,3,15
2580.5,60.0,20.96,50,1977,2,0,0,3,15
2581.5,60.0,22.22,50,1977,2,0,0,3,15
2582.5,60.0,24.26,50,1977,2,0,0,3,15
2583.6,60.0,21.23,50,1977,2,0,0,3,15
2584.6,60.0,19.72,50,1977,2,0,0,3,15
2585.6,60.0,21.49,50,1977,2,0,0,3,15
2586.6,60.0,20.78,50,1977,2,0,0,3,15
2587.6,60.0,21.16,50,1977,2,0,0,3,15
2588.6,60.0,20.49,50,1977,2,0,0,3,15
2589.7,60.0,18.60,50,1977,2,0,0,3,15
2590.7,60.0,19.67,50,1977,2,0,0,3,15
2591.7,60.0,20.23,50,1977,2,0,0,3,15
2592.7,60.0,21.13,50,1977,2,0,0,3,15
2593.7,60.0,21.79,50,1977,2,0,0,3,15
2594.7,60.0,19.21,50,1977,2,0,0,3,15
2595.8,60.0,20.13,50,1977,2,0,0,3,15
2596.8,60.0,19.19,50,1977,2,0,0,3,15
2597.8,60.0,22.17,50,1977,2,0,0,3,15
2598.8,60.0,19.17,50,1977,2,0,0,3,15
2599.8,60.0,20.06,50,1977,2,0,0,3,15
2600.8,60.0,18.55,50,1977,2,0,0,3,15
2601.9,60.0,19.49,50,1977,2,0,0,3,15
2602.9,60.0,18.90,50,1977,2,0,0,3,15
2603.9,60.0,20.59,50,1977,2,0,0,3,15
2604.9,60.0,19.90,50,1977,2,0,0,3,15
2605.9,60.0,19.44,50,1977,2,0,0,3,15
2607.0,60.0,17.97,50,1977,2,0,0,3,15
2608.0,59.0,31.10,50,1977,2,0,0,3,15
2609.0,60.0,19.67,50,1977,2,0,0,3,15
2610.0,60.0,19.70,50,1977,2,0,0,3,15
2611.0,60.0,19.14,50,1977,2,0,0,3,15
2612.1,59.0,32.95,50,1977,2,0,0,3,15
2613.1,60.0,18.04,50,1977,2,0,0,3,15
2614.1,60.0,17.97,50,1977,2,0,0,3,15
2615.1,60.0,18.07,50,1977,2,0,0,3,15
2616.1,60.0,18.21,50,1977,2,0,0,3,15
2617.1,60.0,18.09,50,1977,2,0,0,3,15
2618.2,60.0,18.97,50,1977,2,0,0,3,15
2619.2,60.0,18.62,50,1977,2,0,0,3,15
2620.2,60.0,18.07,50,1977,2,0,0,3,15
2621.2,60.0,18.79,50,1977,2,0,0,3,15
2622.2,60.0,19.21,50,1977,2,0,0,3,15
2623.2,60.0,18.04,50,1977,2,0,0,3,15
2624.3,60.0,18.52,50,1977,2,0,0,3,15
2625.3,59.0,26.78,50,1977,2,0,0,3,15
2626.3,59.0,29.12,50,1977,2,0,0,3,15
2627.3,60.0,18.39,50,1977,2,0,0,3,15
2628.4,60.0,18.14,50,1977,2,0,0,3,15
2629.4,59.0,33.72,50,1977,2,0,0,3,15
2630.4,60.0,20.66,50,1977,2,0,0,3,15
2631.4,60.0,19.85,50,1977,2,0,0,3,15
2632.5,59.0,33.12,50,1977,2,0,0,3,15
2633.5,60.0,19.73,50,1977,2,0,0,3,15
2634.5,60.0,20.01,50,1977,2,0,0,3,15
2635.5,60.0,21.40,50,1977,2,0,0,3,15
2636.5,60.0,21.29,50,1977,2,0,0,3,15
2637.5,60.0,19.57,50,1977,2,0,0,3,15
2638.6,60.0,19.65,50,1977,2,0,0,3,15
2639.6,60.0,19.13,50,1977,2,0,0,3,15
2640.6,60.0,24.23,50,1977,2,0,0,3,15
2641.6,60.0,19.31,50,1977,2,0,0,3,15
2642.6,60.0,19.49,50,1977,2,0,0,3,15
2643.6,60.0,20.82,50,1977,2,0,0,3,15
2644.7,60.0,19.62,50,1977,2,0,0,3,15
2645.7,60.0,18.07,50,1977,2,0,0,3,15
2646.7,60.0,19.51,50,1977,2,0,0,3,15
2647.7,60.0,18.30,50,1977,2,0,0,3,15
2648.7,60.0,17.95,50,1977,2,0,0,3,15
2649.7,60.0,20.86,50,1977,2,0,0,3,15
2650.8,60.0,19.96,50,1977,2,0,0,3,15
2651.8,60.0,19.97,50,1977,2,0,0,3,15
2652.8,60.0,18.68,50,1977,2,0,0,3,15
2653.8,60.0,20.50,50,1977,2,0,0,3,15
2654.8,60.0,19.38,50,1977,2,0,0,3,15
2655.8,60.0,19.91,50,1977,2,0,0,3,15
2656.9,60.0,19.93,50,1977,2,0,0,3,15
2657.9,60.0,26.54,50,1977,2,0,0,3,15
2658.9,60.0,19.18,50,1977,2,0,0,3,15
2659.9,60.0,22.82,50,1977,2,0,0,3,15
2660.9,60.0,20.14,50,1977,2,0,0,3,15
2661.9,60.0,18.77,50,1977,2,0,0,3,15
2663.0,60.0,19.46,50,1977,2,0,0,3,15
2664.0,60.0,18.16,50,1977,2,0,0,3,15
2665.0,60.0,21.84,50,1977,2,0,0,3,15
2666.0,60.0,18.91,50,1977,2,0,0,3,15
2667.0,60.0,19.37,50,1977,2,0,0,3,15
2668.0,60.0,19.22,50,1977,2,0,0,3,15
2669.1,60.0,20.83,50,1977,2,0,0,3,15
2670.1,60.0,19.79,50,1977,2,0,0,3,15
2671.1,60.0,19.33,50,1977,2,0,0,3,15
2672.1,60.0,19.78,50,1977,2,0,0,3,15
2673.1,60.0,18.47,50,1977,2,0,0,3,15
2674.1,60.0,19.38,50,1977,2,0,0,3,15
2675.2,60.0,19.06,50,1977,2,0,0,3,15
2676.2,60.0,19.94,50,1977,2,0,0,3,15
2677.2,60.0,19.33,50,1977,2,0,0,3,15
2678.2,60.0,20.77,50,1977,2,0,0,3,15
2679.2,60.0,20.35,50,1977,2,0,0,3,15
2680.2,60.0,22.23,50,1977,2,0,0,3,15
2681.3,60.0,18.96,50,1977,2,0,0,3,15
2682.3,60.0,25.39,50,1977,2,0,0,3,15
2683.3,60.0,18.30,50,1977,2,0,0,3,15
2684.3,60.0,20.14,50,1977,2,0,0,3,15
2685.3,60.0,19.80,50,1977,2,0,0,3,15
2686.3,60.0,18.45,50,1977,2,0,0,3,15
2687.4,60.0,21.46,50,1977,2,0,0,3,15
2688.4,60.0,20.04,50,1977,2,0,0,3,15
2689.4,60.0,20.02,50,1977,2,0,0,3,15
2690.4,60.0,19.51,50,1977,2,0,0,3,15
2691.4,60.0,18.43,50,1977,2,0,0,3,15
2692.4,60.0,20.53,50,1977,2,0,0,3,15
2693.5,60.0,21.32,50,1977,2,0,0,3,15
2694.5,60.0,21.41,50,1977,2,0,0,3,15
2695.5,60.0,19.74,50,1977,2,0,0,3,15
2696.5,60.0,21.64,50,1977,2,0,0,3,15
2697.5,60.0,21.94,50,1977,2,0,0,3,15
2698.5,60.0,20.36,50,1977,2,0,0,3,15
2699.6,60.0,21.68,50,1977,2,0,0,3,15
2700.6,60.0,18.32,50,1977,2,0,0,3,15
2701.6,60.0,19.98,50,1977,2,0,0,3,15
2702.6,60.0,19.71,50,1977,2,0,0,3,15
2703.6,60.0,20.24,50,1977,2,0,0,3,15
2704.6,60.0,24.28,50,1977,2,0,0,3,15
2705.7,60.0,20.15,50,1977,2,0,0,3,15
2706.7,60.0,19.66,50,1977,2,0,0,3,15
2707.7,60.0,20.62,50,1977,2,0,0,3,15
2708.7,60.0,21.35,50,1977,2,0,0,3,15
2709.7,60.0,20.80,50,1977,2,0,0,3,15
2710.7,60.0,19.02,50,1977,2,0,0,3,15
2711.8,60.0,20.20,50,1977,2,0,0,3,15
2712.8,60.0,19.75,50,1977,2,0,0,3,15
2713.8,60.0,20.62,50,1977,2,0,0,3,15
2714.8,60.0,18.30,50,1977,2,0,0,3,15
2715.8,60.0,20.27,50,1977,2,0,0,3,15
2716.8,60.0,20.09,50,1977,2,0,0,3,15
2717.9,60.0,21.04,50,1977,2,0,0,3,15
2718.9,60.0,19.64,50,1977,2,0,0,3,15
2719.9,60.0,20.64,50,1977,2,0,0,3,15
2720.9,60.0,18.96,50,1977,2,0,0,3,15
2721.9,60.0,20.07,50,1977,2,0,0,3,15
2722.9,60.0,20.25,50,1977,2,0,0,3,15
2724.0,60.0,19.70,50,1977,2,0,0,3,15
2725.0,60.0,20.20,50,1977,2,0,0,3,15
2726.0,60.0,20.94,50,1977,2,0,0,3,15
2727.0,60.0,20.67,50,1977,2,0,0,3,15
2728.0,60.0,18.95,50,1977,2,0,0,3,15
2729.0,60.0,22.10,50,1977,2,0,0,3,15
2730.1,60.0,21.32,50,1977,2,0,0,3,15
2731.1,60.0,21.22,50,1977,2,0,0,3,15
2732.1,60.0,21.04,50,1977,2,0,0,3,15
2733.1,60.0,19.91,50,1977,2,0,0,3,15
2734.1,60.0,18.81,50,1977,2,0,0,3,15
2735.1,60.0,19.35,50,1977,2,0,0,3,15
2736.2,60.0,20.04,50,1977,2,0,0,3,15
2737.2,60.0,22.56,50,1977,2,0,0,3,15
2738.2,60.0,21.29,50,1977,2,0,0,3,15
2739.2,60.0,20.47,50,1977,2,0,0,3,15
2740.2,60.0,18.23,50,1977,2,0,0,3,15
2741.2,60.0,21.22,50,1977,2,0,0,3,15
2742.3,60.0,19.24,50,1977,2,0,0,3,15
2743.3,60.0,20.23,50,1977,2,0,0,3,15
2744.3,60.0,19.87,50,1977,2,0,0,3,15
2745.3,60.0,21.18,50,1977,2,0,0,3,15
2746.3,60.0,19.57,50,1977,2,0,0,3,15
2747.3,60.0,19.99,50,1977,2,0,0,3,15
2748.4,60.0,19.32,50,1977,2,0,0,3,15
2749.4,60.0,19.39,50,1977,2,0,0,3,15
2750.4,60.0,21.13,50,1977,2,0,0,3,15
2751.4,60.0,22.42,50,1977,2,0,0,3,15
2752.4,60.0,21.78,50,1977,2,0,0,3,15
2753.4,60.0,19.00,50,1977,2,0,0,3,15
2754.5,60.0,19.15,50,1977,2,0,0,3,15
2755.5,60.0,19.89,50,1977,2,0,0,3,15
2756.5,60.0,19.83,50,1977,2,0,0,3,15
2757.5,60.0,19.98,50,1977,2,0,0,3,15
2758.5,60.0,21.57,50,1977,2,0,0,3,15
2759.5,60.0,21.05,50,1977,2,0,0,3,15
2760.6,60.0,18.28,50,1977,2,0,0,3,15
2761.6,60.0,21.06,50,1977,2,0,0,3,15
2762.6,60.0,19.55,50,1977,2,0,0,3,15
2763.6,60.0,20.91,50,1977,2,0,0,3,15
2764.6,60.0,19.42,50,1977,2,0,0,3,15
2765.6,60.0,20.86,50,1977,2,0,0,3,15
2766.7,60.0,19.46,50,1977,2,0,0,3,15
2767.7,60.0,19.36,50,1977,2,0,0,3,15
2768.7,60.0,20.68,50,1977,2,0,0,3,15
2769.7,60.0,18.51,50,1977,2,0,0,3,15
2770.7,60.0,21.50,50,1977,2,0,0,3,15
2771.7,60.0,19.86,50,1977,2,0,0,3,15
2772.8,60.0,20.45,50,1977,2,0,0,3,15
2773.8,60.0,19.95,50,1977,2,0,0,3,15
2774.8,60.0,20.03,50,1977,2,0,0,3,15
2775.8,60.0,19.41,50,1977,2,0,0,3,15
2776.8,60.0,20.93,50,1977,2,0,0,3,15
2777.8,60.0,20.12,50,1977,2,0,0,3,15
2778.9,60.0,21.23,50,1977,2,0,0,3,15
2779.9,60.0,21.02,50,1977,2,0,0,3,15
2780.9,60.0,20.83,50,1977,2,0,0,3,15
2781.9,60.0,21.30,50,1977,2,0,0,3,15
2782.9,60.0,20.23,50,1977,2,0,0,3,15
2783.9,60.0,18.65,50,1977,2,0,0,3,15
2785.0,60.0,21.64,50,1977,2,0,0,3,15
2786.0,60.0,21.26,50,1977,2,0,0,3,15
2787.0,60.0,21.42,50,1977,2,0,0,3,15
2788.0,60.0,19.88,50,1977,2,0,0,3,15
2789.0,60.0,18.38,50,1977,2,0,0,3,15
2790.0,60.0,21.40,50,1977,2,0,0,3,15
2791.1,60.0,19.65,50,1977,2,0,0,3,15
2792.1,60.0,20.67,50,1977,2,0,0,3,15
2793.1,60.0,19.59,50,1977,2,0,0,3,15
2794.1,60.0,20.21,50,1977,2,0,0,3,15
2795.1,60.0,21.18,50,1977,2,0,0,3,15
2796.1,60.0,20.60,50,1977,2,0,0,3,15
2797.2,60.0,19.78,50,1977,2,0,0,3,15
2798.2,60.0,20.82,50,1977,2,0,0,3,15
2799.2,60.0,19.94,50,1977,2,0,0,3,15
2800.2,60.0,20.68,50,1977,2,0,0,3,15
2801.2,60.0,21.49,50,1977,2,0,0,3,15
2802.2,60.0,20.34,50,1977,2,0,0,3,15
2803.3,60.0,19.81,50,1977,2,0,0,3,15
2804.3,60.0,19.55,50,1977,2,0,0,3,15
2805.3,60.0,19.74,50,1977,2,0,0,3,15
2806.3,60.0,18.75,50,1977,2,0,0,3,15
2807.3,60.0,19.50,50,1977,2,0,0,3,15
2808.3,60.0,19.94,50,1977,2,0,0,3,15
2809.4,60.0,21.05,50,1977,2,0,0,3,15
2810.4,60.0,18.94,50,1977,2,0,0,3,15
2811.4,60.0,19.08,50,1977,2,0,0,3,15
2812.4,60.0,21.07,50,1977,2,0,0,3,15
2813.4,60.0,20.67,50,1977,2,0,0,3,15
2814.4,60.0,19.04,50,1977,2,0,0,3,15
2815.5,60.0,20.35,50,1977,2,0,0,3,15
2816.5,60.0,21.13,50,1977,2,0,0,3,15
2817.5,60.0,19.82,50,1977,2,0,0,3,15
2818.5,60.0,18.95,50,1977,2,0,0,3,15
2819.5,60.0,20.19,50,1977,2,0,0,3,15
2820.5,60.0,19.05,50,1977,2,0,0,3,15
2821.6,60.0,20.84,50,1977,2,0,0,3,15
2822.6,60.0,20.26,50,1977,2,0,0,3,15
2823.6,60.0,19.72,50,1977,2,0,0,3,15
2824.6,60.0,21.08,50,1977,2,0,0,3,15
2825.6,60.0,19.68,50,1977,2,0,0,3,15
2826.6,60.0,19.53,50,1977,2,0,0,3,15
2827.7,60.0,20.37,50,1977,2,0,0,3,15
2828.7,60.0,20.05,50,1977,2,0,0,3,15
2829.7,60.0,20.18,50,1977,2,0,0,3,15
2830.7,60.0,20.54,50,1977,2,0,0,3,15
2831.7,60.0,18.41,50,1977,2,0,0,3,15
2832.7,60.0,18.93,50,1977,2,0,0,3,15
2833.8,60.0,20.27,50,1977,2,0,0,3,15
2834.8,60.0,21.43,50,1977,2,0,0,3,15
2835.8,60.0,20.35,50,1977,2,0,0,3,15
2836.8,60.0,21.09,50,1977,2,0,0,3,15
2837.8,60.0,18.68,50,1977,2,0,0,3,15
2838.8,60.0,18.71,50,1977,2,0,0,3,15
2839.9,60.0,18.50,50,1977,2,0,0,3,15
2840.9,60.0,20.16,50,1977,2,0,0,3,15
2841.9,60.0,23.22,50,1977,2,0,0,3,15
2842.9,60.0,18.29,50,1977,2,0,0,3,15
2843.9,60.0,19.06,50,1977,2,0,0,3,15
2844.9,60.0,21.01,50,1977,2,0,0,3,15
2846.0,60.0,19.57,50,1977,2,0,0,3,15
2847.0,60.0,21.62,50,1977,2,0,0,3,15
2848.0,60.0,22.18,50,1977,2,0,0,3,15
2849.0,60.0,20.55,50,1977,2,0,0,3,15
2850.0,60.0,19.20,50,1977,2,0,0,3,15
2851.0,60.0,19.63,50,1977,2,0,0,3,15
2852.1,60.0,20.12,50,1977,2,0,0,3,15
2853.1,60.0,19.87,50,1977,2,0,0,3,15
2854.1,60.0,21.45,50,1977,2,0,0,3,15
2855.1,60.0,20.26,50,1977,2,0,0,3,15
2856.1,60.0,20.40,50,1977,2,0,0,3,15
2857.1,60.0,21.06,50,1977,2,0,0,3,15
2858.2,60.0,18.82,50,1977,2,0,0,3,15
2859.2,60.0,18.97,50,1977,2,0,0,3,15
2860.2,60.0,19.78,50,1977,2,0,0,3,15
2861.2,60.0,18.53,50,1977,2,0,0,3,15
2862.2,60.0,21.19,50,1977,2,0,0,3,15
2863.2,60.0,18.58,50,1977,2,0,0,3,15
2864.3,60.0,21.38,50,1977,2,0,0,3,15
2865.3,60.0,20.09,50,1977,2,0,0,3,15
2866.3,60.0,20.59,50,1977,2,0,0,3,15
2867.3,60.0,21.22,50,1977,2,0,0,3,15
2868.3,60.0,20.02,50,1977,2,0,0,3,15
2869.3,60.0,21.20,50,1977,2,0,0,3,15
2870.4,60.0,24.23,50,1977,2,0,0,3,15
2871.4,60.0,20.64,50,1977,2,0,0,3,15
2872.4,60.0,19.72,50,1977,2,0,0,3,15
2873.4,60.0,19.26,50,1977,2,0,0,3,15
2874.4,60.0,18.81,50,1977,2,0,0,3,15
2875.4,60.0,20.40,50,1977,2,0,0,3,15
2876.5,60.0,20.62,50,1977,2,0,0,3,15
2877.5,60.0,19.11,50,1977,2,0,0,3,15
2878.5,60.0,21.05,50,1977,2,0,0,3,15
2879.5,60.0,19.07,50,1977,2,0,0,3,15
2880.5,60.0,19.12,50,1977,2,0,0,3,15
2881.5,60.0,21.22,50,1977,2,0,0,3,15
2882.6,60.0,20.31,50,1977,2,0,0,3,15
2883.6,60.0,20.23,50,1977,2,0,0,3,15
2884.6,60.0,18.35,50,1977,2,0,0,3,15
2885.6,60.0,18.98,50,1977,2,0,0,3,15
2886.6,60.0,22.65,50,1977,2,0,0,3,15
2887.6,60.0,23.92,50,1977,2,0,0,3,15
2888.7,60.0,20.15,50,1977,2,0,0,3,15
2889.7,60.0,21.25,50,1977,2,0,0,3,15
2890.7,60.0,20.29,50,1977,2,0,0,3,15
2891.7,60.0,20.60,50,1977,2,0,0,3,15
2892.7,60.0,19.68,50,1977,2,0,0,3,15
2893.7,60.0,20.34,50,1977,2,0,0,3,15
2894.8,60.0,19.41,50,1977,2,0,0,3,15
2895.8,60.0,18.70,50,1977,2,0,0,3,15
2896.8,60.0,18.44,50,1977,2,0,0,3,15
2897.8,60.0,21.16,50,1977,2,0,0,3,15
2898.8,60.0,20.62,50,1977,2,0,0,3,15
2899.8,60.0,20.13,50,1977,2,0,0,3,15
2900.9,60.0,19.94,50,1977,2,0,0,3,15
2901.9,60.0,19.33,50,1977,2,0,0,3,15
2902.9,60.0,21.27,50,1977,2,0,0,3,15
2903.9,60.0,20.71,50,1977,2,0,0,3,15
2904.9,60.0,21.07,50,1977,2,0,0,3,15
2905.9,60.0,20.31,50,1977,2,0,0,3,15
2907.0,60.0,20.05,50,1977,2,0,0,3,15
2908.0,60.0,20.24,50,1977,2,0,0,3,15
2909.0,60.0,20.16,50,1977,2,0,0,3,15
2910.0,60.0,21.22,50,1977,2,0,0,3,15
2911.0,60.0,19.95,50,1977,2,0,0,3,15
2912.0,60.0,20.47,50,1977,2,0,0,3,15
2913.1,60.0,23.08,50,1977,2,0,0,3,15
2914.1,60.0,19.21,50,1977,2,0,0,3,15
2915.1,60.0,18.34,50,1977,2,0,0,3,15
2916.1,60.0,19.88,50,1977,2,0,0,3,15
2917.1,60.0,21.16,50,1977,2,0,0,3,15
2918.1,60.0,19.96,50,1977,2,0,0,3,15
2919.2,60.0,19.72,50,1977,2,0,0,3,15
2920.2,60.0,20.78,50,1977,2,0,0,3,15
2921.2,60.0,19.42,50,1977,2,0,0,3,15
2922.2,60.0,21.87,50,1977,2,0,0,3,15
2923.2,60.0,22.09,50,1977,2,0,0,3,15
2924.2,60.0,20.73,50,1977,2,0,0,3,15
2925.3,60.0,21.18,50,1977,2,0,0,3,15
2926.3,60.0,21.10,50,1977,2,0,0,3,15
2927.3,60.0,21.05,50,1977,2,0,0,3,15
2928.3,60.0,20.35,50,1977,2,0,0,3,15
2929.3,60.0,19.15,50,1977,2,0,0,3,15
2930.3,60.0,20.64,50,1977,2,0,0,3,15
2931.4,60.0,19.56,50,1977,2,0,0,3,15
2932.4,60.0,22.48,50,1977,2,0,0,3,15
2933.4,60.0,19.50,50,1977,2,0,0,3,15
2934.4,60.0,20.51,50,1977,2,0,0,3,15
2935.4,60.0,22.67,50,1977,2,0,0,3,15
2936.4,60.0,20.68,50,1977,2,0,0,3,15
2937.5,60.0,19.59,50,1977,2,0,0,3,15
2938.5,60.0,21.47,50,1977,2,0,0,3,15
2939.5,60.0,22.52,50,1977,2,0,0,3,15
2940.5,60.0,18.69,50,1977,2,0,0,3,15
2941.5,60.0,20.41,50,1977,2,0,0,3,15
2942.5,60.0,21.09,50,1977,2,0,0,3,15
2943.6,60.0,18.23,50,1977,2,0,0,3,15
2944.6,60.0,20.09,50,1977,2,0,0,3,15
2945.6,60.0,18.99,50,1977,2,0,0,3,15
2946.6,60.0,20.53,50,1977,2,0,0,3,15
2947.6,60.0,20.75,50,1977,2,0,0,3,15
2948.6,60.0,20.04,50,1977,2,0,0,3,15
2949.7,60.0,20.11,50,1977,2,0,0,3,15
2950.7,60.0,19.56,50,1977,2,0,0,3,15
2951.7,60.0,19.66,50,1977,2,0,0,3,15
2952.7,60.0,20.65,50,1977,2,0,0,3,15
2953.7,60.0,20.59,50,1977,2,0,0,3,15
2954.7,60.0,20.46,50,1977,2,0,0,3,15
2955.8,60.0,19.62,50,1977,2,0,0,3,15
2956.8,60.0,19.43,50,1977,2,0,0,3,15
2957.8,60.0,22.00,50,1977,2,0,0,3,15
2958.8,60.0,20.08,50,1977,2,0,0,3,15
2959.8,60.0,18.74,50,1977,2,0,0,3,15
2960.8,60.0,20.74,50,1977,2,0,0,3,15
2961.9,60.0,20.43,50,1977,2,0,0,3,15
2962.9,60.0,19.85,50,1977,2,0,0,3,15
2963.9,60.0,19.02,50,1977,2,0,0,3,15
2964.9,60.0,19.39,50,1977,2,0,0,3,15
2965.9,60.0,21.02,50,1977,2,0,0,3,15
2966.9,60.0,19.28,50,1977,2,0,0,3,15
2968.0,60.0,21.05,50,1977,2,0,0,3,15
2969.0,60.0,19.12,50,1977,2,0,0,3,15
